Order_ID,Date,Customer_ID,Menu_Item_ID,Menu_Item_Name,Category,Price,Quantity,Total_Price,Restaurant_Location,Payment_Method,Delivery_Status
239,2024-04-20 05:04:51,54,4,Espresso,Beverage,5.45,2,10.9,Suburb,Cash,Picked Up
240,2024-07-19 04:21:39,37,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Credit Card,Delivered
240,2024-09-14 19:33:58,37,3,Gelato,Dessert,11.33,2,22.66,Uptown,Online Payment,Picked Up
240,2024-09-02 19:26:10,37,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Delivered
241,2024-08-28 11:55:44,60,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Credit Card,Delivered
241,2024-05-10 04:10:51,60,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Picked Up
241,2024-02-06 06:25:54,60,3,Gelato,Dessert,11.33,3,33.99,Uptown,Online Payment,Delivered
241,2024-11-13 20:15:34,60,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Cash,Picked Up
241,2024-10-18 17:06:53,60,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Online Payment,Picked Up
242,2024-04-01 05:08:02,14,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Credit Card,Delivered
242,2024-09-18 06:54:36,14,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Cash,Picked Up
242,2024-04-30 13:19:08,14,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Credit Card,Picked Up
242,2024-03-28 05:48:09,14,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Cash,Delivered
242,2024-11-09 05:42:39,14,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Cash,Picked Up
243,2024-03-18 08:01:31,10,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Credit Card,Picked Up
243,2024-02-27 05:26:18,10,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Online Payment,Picked Up
243,2024-01-10 11:39:40,10,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Credit Card,Picked Up
243,2024-01-18 22:44:35,10,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Cash,Delivered
243,2024-04-05 02:05:52,10,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Online Payment,Delivered
244,2024-07-03 12:35:30,20,3,Panna Cotta,Dessert,6.3,2,12.6,Downtown,Credit Card,Delivered
244,2024-08-25 09:29:10,20,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Credit Card,Delivered
245,2024-11-26 00:07:45,58,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Credit Card,Delivered
245,2024-10-25 10:50:23,58,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Credit Card,Delivered
245,2024-01-29 06:48:29,58,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Online Payment,Delivered
245,2024-06-25 20:47:10,58,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Delivered
246,2024-06-09 22:52:12,87,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Online Payment,Delivered
246,2024-09-01 13:50:19,87,1,Garlic Bread,Appetizer,14.59,1,14.59,Uptown,Credit Card,Delivered
246,2024-08-11 13:38:30,87,3,Tiramisu,Dessert,18.38,1,18.38,Uptown,Cash,Delivered
247,2024-03-16 12:16:03,8,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Online Payment,Delivered
247,2024-10-05 23:28:09,8,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
248,2024-09-27 10:29:31,10,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Credit Card,Delivered
249,2024-05-29 02:56:19,12,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Cash,Delivered
250,2024-07-10 23:55:45,74,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Credit Card,Delivered
250,2024-06-04 05:02:04,74,1,Garlic Bread,Appetizer,14.59,1,14.59,Uptown,Credit Card,Picked Up
250,2024-04-04 18:05:59,74,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Delivered
250,2024-02-27 07:27:52,74,4,Espresso,Beverage,5.45,3,16.35,Uptown,Online Payment,Delivered
251,2024-09-11 18:54:13,83,3,Tiramisu,Dessert,18.38,1,18.38,Uptown,Credit Card,Picked Up
251,2024-09-24 01:06:19,83,3,Gelato,Dessert,11.33,1,11.33,Uptown,Credit Card,Delivered
251,2024-01-03 03:40:53,83,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Delivered
251,2024-10-18 15:29:46,83,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Online Payment,Delivered
252,2024-11-30 03:53:14,49,3,Panna Cotta,Dessert,6.3,2,12.6,Suburb,Online Payment,Picked Up
252,2024-10-26 01:21:02,49,3,Gelato,Dessert,11.33,2,22.66,Suburb,Credit Card,Delivered
252,2024-02-11 09:27:56,49,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Credit Card,Delivered
253,2024-10-29 07:24:14,4,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Credit Card,Delivered
254,2024-06-14 02:38:59,21,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Delivered
254,2024-03-25 23:44:50,21,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Online Payment,Picked Up
255,2024-03-09 07:22:57,46,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Online Payment,Picked Up
255,2024-11-08 06:50:49,46,4,Espresso,Beverage,5.45,3,16.35,Downtown,Cash,Picked Up
256,2024-09-27 06:22:04,73,4,Espresso,Beverage,5.45,2,10.9,Suburb,Online Payment,Picked Up
256,2024-07-20 03:42:58,73,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Credit Card,Delivered
257,2024-06-29 09:55:07,12,4,Espresso,Beverage,5.45,1,5.45,Downtown,Online Payment,Picked Up
257,2024-01-20 12:04:09,12,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Credit Card,Delivered
258,2024-08-04 11:23:54,17,2,Chicken Alfredo,Main Course,15.15,1,15.15,Uptown,Cash,Delivered
258,2024-04-06 18:41:46,17,1,Garlic Bread,Appetizer,14.59,1,14.59,Uptown,Online Payment,Picked Up
259,2024-11-25 11:04:04,10,4,Espresso,Beverage,5.45,2,10.9,Uptown,Cash,Delivered
259,2024-02-17 03:08:38,10,1,Bruschetta,Appetizer,5.38,3,16.14,Uptown,Credit Card,Picked Up
259,2024-06-26 06:31:57,10,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Credit Card,Delivered
259,2024-02-21 18:48:37,10,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Online Payment,Picked Up
260,2024-11-07 05:44:38,29,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Suburb,Online Payment,Delivered
260,2024-06-29 10:47:19,29,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Online Payment,Picked Up
260,2024-09-16 06:16:31,29,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Cash,Delivered
260,2024-07-25 06:30:28,29,4,Espresso,Beverage,5.45,3,16.35,Suburb,Credit Card,Delivered
260,2024-08-05 01:33:40,29,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Delivered
261,2024-08-19 06:01:04,64,4,Limoncello,Beverage,12.58,2,25.16,Downtown,Credit Card,Delivered
261,2024-05-03 05:25:52,64,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Picked Up
261,2024-10-20 07:26:25,64,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Picked Up
262,2024-06-20 21:04:59,27,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Cash,Delivered
263,2024-08-25 22:20:00,7,4,Limoncello,Beverage,12.58,2,25.16,Uptown,Credit Card,Picked Up
263,2024-11-12 12:24:40,7,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Credit Card,Delivered
263,2024-10-06 08:07:09,7,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Online Payment,Delivered
263,2024-07-15 00:52:24,7,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Credit Card,Delivered
264,2024-06-14 17:30:43,5,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Cash,Delivered
265,2024-11-18 13:27:56,44,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Downtown,Online Payment,Picked Up
265,2024-07-31 18:32:12,44,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Picked Up
265,2024-06-22 04:12:57,44,3,Gelato,Dessert,11.33,3,33.99,Downtown,Cash,Picked Up
265,2024-03-02 19:27:33,44,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Cash,Delivered
266,2024-10-15 19:22:15,43,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
266,2024-11-30 13:42:52,43,3,Gelato,Dessert,11.33,3,33.99,Downtown,Credit Card,Picked Up
267,2024-07-03 08:17:11,31,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
268,2024-06-23 18:57:15,20,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Online Payment,Picked Up
268,2024-04-10 15:50:25,20,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Cash,Delivered
268,2024-10-18 23:04:03,20,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Cash,Picked Up
269,2024-04-06 00:26:28,11,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Credit Card,Picked Up
270,2024-11-22 04:05:22,85,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Delivered
271,2024-09-04 15:26:07,48,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Picked Up
271,2024-04-17 16:43:44,48,3,Panna Cotta,Dessert,6.3,2,12.6,Uptown,Cash,Picked Up
271,2024-10-24 09:54:03,48,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Cash,Delivered
272,2024-10-29 00:27:17,97,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Credit Card,Picked Up
273,2024-07-21 10:51:59,97,3,Gelato,Dessert,11.33,2,22.66,Suburb,Online Payment,Picked Up
273,2024-07-07 04:46:17,97,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Online Payment,Picked Up
274,2024-08-31 09:43:07,74,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Online Payment,Delivered
274,2024-04-02 21:55:59,74,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Credit Card,Delivered
274,2024-04-16 15:26:01,74,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Cash,Delivered
274,2024-06-19 19:54:35,74,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Cash,Picked Up
275,2024-01-31 02:11:49,11,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Online Payment,Delivered
275,2024-10-04 02:43:12,11,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Credit Card,Picked Up
275,2024-04-20 23:10:45,11,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Credit Card,Picked Up
275,2024-04-01 01:38:18,11,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Credit Card,Delivered
276,2024-04-15 12:34:06,90,3,Gelato,Dessert,11.33,1,11.33,Suburb,Online Payment,Delivered
276,2024-05-10 10:19:33,90,3,Tiramisu,Dessert,18.38,1,18.38,Suburb,Online Payment,Delivered
276,2024-05-04 03:54:32,90,1,Bruschetta,Appetizer,5.38,2,10.76,Suburb,Online Payment,Picked Up
276,2024-07-28 18:35:01,90,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Credit Card,Picked Up
276,2024-02-01 07:02:17,90,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Credit Card,Picked Up
277,2024-02-23 17:44:23,5,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
277,2024-02-28 13:50:37,5,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Credit Card,Picked Up
277,2024-03-30 19:30:47,5,4,Espresso,Beverage,5.45,3,16.35,Downtown,Cash,Delivered
278,2024-05-28 18:08:51,96,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Credit Card,Picked Up
278,2024-09-26 12:04:51,96,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Online Payment,Delivered
278,2024-02-29 08:14:53,96,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Cash,Picked Up
279,2024-10-01 08:18:13,96,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Cash,Delivered
279,2024-03-24 02:11:07,96,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Picked Up
279,2024-01-25 22:39:22,96,4,Espresso,Beverage,5.45,3,16.35,Uptown,Credit Card,Picked Up
280,2024-06-10 02:50:56,8,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Online Payment,Picked Up
280,2024-06-07 07:06:05,8,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Online Payment,Delivered
281,2024-05-08 12:02:17,23,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Credit Card,Delivered
281,2024-07-29 17:30:08,23,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Online Payment,Delivered
282,2024-06-29 22:43:45,36,3,Gelato,Dessert,11.33,1,11.33,Uptown,Credit Card,Picked Up
282,2024-06-10 11:17:48,36,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Credit Card,Delivered
282,2024-01-25 04:21:30,36,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Online Payment,Picked Up
282,2024-03-21 07:50:10,36,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Cash,Picked Up
283,2024-11-19 11:06:30,96,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Credit Card,Delivered
284,2024-06-12 04:01:17,21,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Online Payment,Delivered
284,2024-05-31 06:11:13,21,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Online Payment,Picked Up
285,2024-10-25 23:00:59,66,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Online Payment,Delivered
286,2024-08-14 20:00:52,77,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Online Payment,Picked Up
286,2024-09-27 02:44:38,77,4,Espresso,Beverage,5.45,2,10.9,Downtown,Credit Card,Picked Up
287,2024-01-08 14:03:03,59,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Picked Up
287,2024-11-28 17:19:16,59,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Cash,Delivered
288,2024-12-08 00:18:54,66,3,Gelato,Dessert,11.33,3,33.99,Suburb,Credit Card,Picked Up
288,2024-10-24 07:51:31,66,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Cash,Picked Up
288,2024-08-11 13:49:22,66,4,Espresso,Beverage,5.45,1,5.45,Suburb,Credit Card,Picked Up
289,2024-05-27 17:24:29,82,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Cash,Delivered
289,2024-07-04 05:46:24,82,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Online Payment,Picked Up
289,2024-01-03 06:57:19,82,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Credit Card,Delivered
290,2024-05-16 14:37:46,93,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Online Payment,Delivered
290,2024-04-25 23:16:17,93,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Online Payment,Delivered
290,2024-10-19 14:53:49,93,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Online Payment,Delivered
290,2024-05-31 10:56:20,93,4,Espresso,Beverage,5.45,3,16.35,Downtown,Online Payment,Picked Up
291,2024-11-27 10:42:41,86,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Credit Card,Delivered
291,2024-11-20 13:33:20,86,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Credit Card,Delivered
291,2024-06-11 17:33:41,86,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Delivered
291,2024-07-28 00:34:45,86,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Credit Card,Delivered
291,2024-10-17 07:21:03,86,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Credit Card,Picked Up
292,2024-10-12 07:17:08,43,4,Espresso,Beverage,5.45,1,5.45,Uptown,Credit Card,Delivered
292,2024-07-31 02:19:19,43,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Online Payment,Delivered
292,2024-11-06 15:18:42,43,3,Panna Cotta,Dessert,6.3,2,12.6,Uptown,Cash,Delivered
293,2024-08-22 06:43:17,88,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Credit Card,Picked Up
293,2024-03-26 15:34:10,88,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Credit Card,Delivered
293,2024-07-08 14:37:42,88,1,Garlic Bread,Appetizer,14.59,2,29.18,Uptown,Online Payment,Delivered
293,2024-03-26 05:09:28,88,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Credit Card,Picked Up
293,2024-04-15 23:56:29,88,3,Gelato,Dessert,11.33,3,33.99,Uptown,Cash,Picked Up
294,2024-06-18 06:17:08,82,3,Panna Cotta,Dessert,6.3,2,12.6,Downtown,Cash,Delivered
295,2024-07-07 14:30:41,74,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
295,2024-01-12 06:31:51,74,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Downtown,Credit Card,Picked Up
295,2024-05-31 00:24:42,74,4,Espresso,Beverage,5.45,1,5.45,Downtown,Cash,Delivered
295,2024-05-10 12:57:15,74,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Credit Card,Delivered
296,2024-09-16 18:21:14,42,1,Garlic Bread,Appetizer,14.59,1,14.59,Suburb,Online Payment,Delivered
296,2024-09-20 18:03:40,42,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Online Payment,Picked Up
297,2024-11-05 23:13:32,40,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Picked Up
298,2024-06-06 00:30:16,22,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Credit Card,Picked Up
299,2024-10-08 05:51:34,56,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Cash,Delivered
299,2024-03-05 02:19:42,56,3,Panna Cotta,Dessert,6.3,2,12.6,Suburb,Cash,Delivered
300,2024-11-22 10:04:50,29,2,Margherita Pizza,Main Course,8.35,3,25.05,Suburb,Online Payment,Delivered
300,2024-06-30 12:23:30,29,1,Garlic Bread,Appetizer,14.59,1,14.59,Suburb,Credit Card,Delivered
301,2024-02-19 13:34:38,49,3,Gelato,Dessert,11.33,3,33.99,Suburb,Cash,Delivered
301,2024-08-29 15:51:18,49,4,Espresso,Beverage,5.45,3,16.35,Suburb,Cash,Delivered
301,2024-07-26 10:23:35,49,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Cash,Picked Up
302,2024-01-11 11:20:43,57,3,Gelato,Dessert,11.33,2,22.66,Uptown,Credit Card,Delivered
303,2024-06-02 00:32:05,27,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Delivered
304,2024-08-17 20:50:25,85,4,Espresso,Beverage,5.45,2,10.9,Suburb,Cash,Delivered
304,2024-08-07 04:30:52,85,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Cash,Delivered
304,2024-09-14 11:36:20,85,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Cash,Delivered
305,2024-01-11 12:36:33,100,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Picked Up
305,2024-02-02 14:26:49,100,2,Chicken Alfredo,Main Course,15.15,1,15.15,Uptown,Online Payment,Picked Up
305,2024-09-06 14:51:39,100,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Delivered
305,2024-06-15 10:57:38,100,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Online Payment,Delivered
305,2024-02-22 16:48:39,100,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Online Payment,Picked Up
306,2024-12-02 15:38:24,20,1,Bruschetta,Appetizer,5.38,2,10.76,Downtown,Credit Card,Picked Up
306,2024-06-28 07:20:29,20,4,Limoncello,Beverage,12.58,1,12.58,Downtown,Cash,Delivered
306,2024-03-11 13:50:14,20,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Credit Card,Picked Up
306,2024-01-20 12:41:12,20,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Credit Card,Picked Up
306,2024-04-11 00:49:57,20,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Cash,Delivered
307,2024-05-27 05:30:14,98,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Online Payment,Delivered
308,2024-05-07 03:08:52,43,4,Espresso,Beverage,5.45,2,10.9,Uptown,Cash,Delivered
308,2024-03-23 04:49:00,43,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Credit Card,Picked Up
308,2024-06-25 14:06:17,43,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Credit Card,Picked Up
308,2024-05-06 22:25:25,43,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Online Payment,Delivered
309,2024-05-11 01:43:59,15,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Credit Card,Picked Up
310,2024-10-22 15:10:30,73,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Cash,Delivered
310,2024-12-07 14:50:20,73,4,Espresso,Beverage,5.45,2,10.9,Suburb,Credit Card,Delivered
310,2024-05-27 05:42:44,73,3,Tiramisu,Dessert,18.38,2,36.76,Suburb,Credit Card,Delivered
310,2024-04-18 01:32:22,73,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Picked Up
311,2024-10-19 01:14:22,2,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Delivered
311,2024-11-19 02:05:46,2,4,Espresso,Beverage,5.45,2,10.9,Suburb,Online Payment,Delivered
311,2024-06-12 17:16:08,2,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Credit Card,Picked Up
311,2024-04-07 23:20:27,2,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Online Payment,Delivered
311,2024-11-20 05:56:01,2,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Online Payment,Delivered
312,2024-02-01 19:25:17,65,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Credit Card,Picked Up
312,2024-07-01 15:34:38,65,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Online Payment,Delivered
312,2024-01-08 12:39:55,65,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Picked Up
312,2024-10-17 21:24:43,65,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Cash,Delivered
313,2024-07-28 11:44:59,59,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Credit Card,Delivered
313,2024-01-21 05:28:22,59,1,Bruschetta,Appetizer,5.38,1,5.38,Uptown,Credit Card,Picked Up
313,2024-05-15 21:52:00,59,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Online Payment,Delivered
313,2024-03-28 01:54:07,59,4,Espresso,Beverage,5.45,1,5.45,Uptown,Online Payment,Picked Up
313,2024-09-09 11:46:55,59,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Delivered
314,2024-01-27 15:34:10,84,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Credit Card,Picked Up
314,2024-10-30 09:37:11,84,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Picked Up
314,2024-09-10 02:47:37,84,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Credit Card,Delivered
314,2024-01-16 15:13:58,84,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Online Payment,Delivered
315,2024-10-19 21:57:46,1,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Delivered
315,2024-01-13 01:13:13,1,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Uptown,Cash,Picked Up
315,2024-04-06 00:50:50,1,3,Gelato,Dessert,11.33,1,11.33,Uptown,Online Payment,Picked Up
316,2024-03-18 10:10:34,14,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Cash,Picked Up
316,2024-11-21 22:10:47,14,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Credit Card,Delivered
316,2024-01-08 21:57:19,14,1,Bruschetta,Appetizer,5.38,3,16.14,Uptown,Online Payment,Delivered
316,2024-08-29 07:16:05,14,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Credit Card,Delivered
316,2024-02-29 04:18:23,14,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Cash,Delivered
317,2024-04-02 15:24:00,71,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Credit Card,Picked Up
317,2024-02-19 00:27:53,71,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Picked Up
317,2024-07-02 21:54:32,71,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Online Payment,Delivered
317,2024-09-16 23:48:31,71,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Picked Up
317,2024-02-14 10:11:12,71,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Credit Card,Delivered
318,2024-08-07 00:34:38,18,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Online Payment,Delivered
318,2024-03-25 15:34:36,18,3,Gelato,Dessert,11.33,1,11.33,Uptown,Cash,Picked Up
318,2024-06-29 14:25:51,18,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Credit Card,Delivered
318,2024-09-28 15:29:09,18,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Online Payment,Delivered
318,2024-04-09 12:21:51,18,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Picked Up
319,2024-10-24 20:00:30,91,3,Gelato,Dessert,11.33,3,33.99,Downtown,Online Payment,Picked Up
319,2024-05-23 06:21:08,91,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Online Payment,Picked Up
319,2024-03-06 03:54:29,91,4,Espresso,Beverage,5.45,2,10.9,Downtown,Cash,Delivered
320,2024-08-23 07:19:45,4,1,Garlic Bread,Appetizer,14.59,1,14.59,Uptown,Cash,Picked Up
320,2024-08-23 19:57:24,4,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Credit Card,Picked Up
321,2024-10-17 11:10:20,19,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Credit Card,Delivered
321,2024-10-05 23:34:28,19,3,Gelato,Dessert,11.33,3,33.99,Downtown,Online Payment,Delivered
321,2024-02-14 11:31:25,19,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Online Payment,Picked Up
322,2024-10-29 01:32:44,31,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Credit Card,Picked Up
322,2024-11-14 04:26:25,31,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Credit Card,Delivered
